State,ZIP Code,City,County,Type
Minnesota,ZIP Code 55703,Angora,Saint Louis,Standard
Minnesota,ZIP Code 55704,Askov,Pine,Standard
Minnesota,ZIP Code 55705,Aurora,Saint Louis,Standard
Minnesota,ZIP Code 55706,Babbitt,Saint Louis,Standard
Minnesota,ZIP Code 55707,Barnum,Carlton,Standard
Minnesota,ZIP Code 55708,Biwabik,Saint Louis,P.O. Box
Minnesota,ZIP Code 55709,Bovey,Itasca,Standard
Minnesota,ZIP Code 55710,Britt,Saint Louis,Standard
Minnesota,ZIP Code 55711,Brookston,Saint Louis,Standard
Minnesota,ZIP Code 55712,Bruno,Pine,Standard
Minnesota,ZIP Code 55713,Buhl,Saint Louis,P.O. Box
Minnesota,ZIP Code 55716,Calumet,Itasca,P.O. Box
Minnesota,ZIP Code 55717,Canyon,Saint Louis,Standard
Minnesota,ZIP Code 55718,Carlton,Carlton,Standard
Minnesota,ZIP Code 55719,Chisholm,Saint Louis,Standard
Minnesota,ZIP Code 55720,Cloquet,Carlton,Standard
Minnesota,ZIP Code 55721,Cohasset,Itasca,Standard
Minnesota,ZIP Code 55722,Coleraine,Itasca,P.O. Box
Minnesota,ZIP Code 55723,Cook,Saint Louis,Standard
Minnesota,ZIP Code 55724,Cotton,Saint Louis,Standard
Minnesota,ZIP Code 55725,Crane Lake,Saint Louis,Standard
Minnesota,ZIP Code 55726,Cromwell,Carlton,Standard
Minnesota,ZIP Code 55730,Grand Rapids,Itasca,P.O. Box
Minnesota,ZIP Code 55731,Ely,Saint Louis,Standard
Minnesota,ZIP Code 55732,Embarrass,Saint Louis,Standard
Minnesota,ZIP Code 55733,Esko,Carlton,Standard
Minnesota,ZIP Code 55734,Eveleth,Saint Louis,Standard
Minnesota,ZIP Code 55735,Finlayson,Pine,Standard
Minnesota,ZIP Code 55736,Floodwood,Saint Louis,Standard
Minnesota,ZIP Code 55738,Forbes,Saint Louis,Standard
Minnesota,ZIP Code 55741,Gilbert,Saint Louis,Standard
Minnesota,ZIP Code 55742,Goodland,Itasca,Standard
Minnesota,ZIP Code 55744,Grand Rapids,Itasca,Standard
Minnesota,ZIP Code 55745,Grand Rapids,Itasca,Unique
Minnesota,ZIP Code 55746,Hibbing,Saint Louis,Standard
Minnesota,ZIP Code 55748,Hill City,Aitkin,Standard
Minnesota,ZIP Code 55749,Holyoke,Carlton,Standard
Minnesota,ZIP Code 55750,Hoyt Lakes,Saint Louis,Standard
