State,ZIP Code,City,County,Type
South Dakota,ZIP Code 57468,Pierpont,Day,Standard
South Dakota,ZIP Code 57469,Redfield,Spink,Standard
South Dakota,ZIP Code 57470,Rockham,Faulk,Standard
South Dakota,ZIP Code 57471,Roscoe,Edmunds,Standard
South Dakota,ZIP Code 57472,Selby,Walworth,Standard
South Dakota,ZIP Code 57473,Seneca,Faulk,Standard
South Dakota,ZIP Code 57474,Stratford,Brown,Standard
South Dakota,ZIP Code 57475,Tolstoy,Potter,Standard
South Dakota,ZIP Code 57476,Tulare,Spink,Standard
South Dakota,ZIP Code 57477,Turton,Spink,Standard
South Dakota,ZIP Code 57479,Warner,Brown,Standard
South Dakota,ZIP Code 57481,Westport,Brown,Standard
South Dakota,ZIP Code 57501,Pierre,Hughes,Standard
South Dakota,ZIP Code 57520,Agar,Sully,Standard
South Dakota,ZIP Code 57521,Belvidere,Jackson,Standard
South Dakota,ZIP Code 57522,Blunt,Hughes,Standard
South Dakota,ZIP Code 57523,Burke,Gregory,Standard
South Dakota,ZIP Code 57528,Colome,Tripp,Standard
South Dakota,ZIP Code 57529,Dallas,Gregory,Standard
South Dakota,ZIP Code 57531,Draper,Jones,Standard
South Dakota,ZIP Code 57532,Fort Pierre,Stanley,Standard
South Dakota,ZIP Code 57533,Gregory,Gregory,Standard
South Dakota,ZIP Code 57534,Hamill,Tripp,Standard
South Dakota,ZIP Code 57536,Harrold,Hughes,Standard
South Dakota,ZIP Code 57537,Hayes,Stanley,Standard
South Dakota,ZIP Code 57538,Herrick,Gregory,Standard
South Dakota,ZIP Code 57540,Holabird,Hyde,Standard
South Dakota,ZIP Code 57541,Ideal,Tripp,Standard
South Dakota,ZIP Code 57543,Kadoka,Jackson,Standard
South Dakota,ZIP Code 57544,Kennebec,Lyman,Standard
South Dakota,ZIP Code 57547,Long Valley,Jackson,Standard
South Dakota,ZIP Code 57548,Lower Brule,Lyman,Standard
South Dakota,ZIP Code 57551,Martin,Bennett,Standard
South Dakota,ZIP Code 57552,Midland,Haakon,Standard
South Dakota,ZIP Code 57553,Milesville,Haakon,Standard
South Dakota,ZIP Code 57555,Mission,Todd,Standard
South Dakota,ZIP Code 57559,Murdo,Jones,Standard
South Dakota,ZIP Code 57560,Norris,Mellette,Standard
South Dakota,ZIP Code 57562,Okaton,Jones,Standard
South Dakota,ZIP Code 57563,Okreek,Todd,P.O. Box
South Dakota,ZIP Code 57564,Onida,Sully,Standard
South Dakota,ZIP Code 57566,Parmelee,Todd,Standard
South Dakota,ZIP Code 57567,Philip,Haakon,Standard
South Dakota,ZIP Code 57568,Presho,Lyman,Standard
South Dakota,ZIP Code 57569,Reliance,Lyman,Standard
South Dakota,ZIP Code 57570,Rosebud,Todd,P.O. Box
South Dakota,ZIP Code 57571,Saint Charles,Gregory,Standard
South Dakota,ZIP Code 57572,Saint Francis,Todd,Standard
South Dakota,ZIP Code 57574,Tuthill,Bennett,Standard
South Dakota,ZIP Code 57576,Vivian,Lyman,Standard
South Dakota,ZIP Code 57577,Wanblee,Jackson,Standard
South Dakota,ZIP Code 57579,White River,Mellette,Standard
South Dakota,ZIP Code 57580,Winner,Tripp,Standard
South Dakota,ZIP Code 57584,Witten,Tripp,Standard
South Dakota,ZIP Code 57585,Wood,Mellette,Standard
South Dakota,ZIP Code 57601,Mobridge,Walworth,Standard
South Dakota,ZIP Code 57620,Bison,Perkins,Standard
South Dakota,ZIP Code 57621,Bullhead,Corson,P.O. Box
South Dakota,ZIP Code 57622,Cherry Creek,Ziebach,Standard
South Dakota,ZIP Code 57623,Dupree,Ziebach,Standard
South Dakota,ZIP Code 57625,Eagle Butte,Dewey,Standard
South Dakota,ZIP Code 57626,Faith,Meade,Standard
South Dakota,ZIP Code 57630,Glencross,Dewey,Standard
South Dakota,ZIP Code 57631,Glenham,Walworth,Standard
South Dakota,ZIP Code 57632,Herreid,Campbell,Standard
South Dakota,ZIP Code 57633,Isabel,Dewey,Standard
South Dakota,ZIP Code 57634,Keldron,Corson,Standard
South Dakota,ZIP Code 57636,Lantry,Dewey,P.O. Box
South Dakota,ZIP Code 57638,Lemmon,Perkins,Standard
South Dakota,ZIP Code 57639,Little Eagle,Corson,P.O. Box
South Dakota,ZIP Code 57640,Lodgepole,Perkins,Standard
South Dakota,ZIP Code 57641,Mc Intosh,Corson,Standard
South Dakota,ZIP Code 57642,Mc Laughlin,Corson,Standard
South Dakota,ZIP Code 57644,Meadow,Perkins,Standard
South Dakota,ZIP Code 57645,Morristown,Corson,Standard
South Dakota,ZIP Code 57646,Mound City,Campbell,Standard
South Dakota,ZIP Code 57648,Pollock,Campbell,Standard
South Dakota,ZIP Code 57649,Prairie City,Perkins,Standard
South Dakota,ZIP Code 57650,Ralph,Harding,Standard
South Dakota,ZIP Code 57651,Reva,Harding,Standard
South Dakota,ZIP Code 57652,Ridgeview,Dewey,Standard
South Dakota,ZIP Code 57656,Timber Lake,Dewey,Standard
South Dakota,ZIP Code 57657,Trail City,Corson,Standard
South Dakota,ZIP Code 57658,Wakpala,Corson,Standard
South Dakota,ZIP Code 57659,Walker,Corson,Standard
South Dakota,ZIP Code 57660,Watauga,Corson,Standard
South Dakota,ZIP Code 57661,Whitehorse,Dewey,P.O. Box
South Dakota,ZIP Code 57701,Rapid City,Pennington,Standard
South Dakota,ZIP Code 57702,Rapid City,Pennington,Standard
South Dakota,ZIP Code 57703,Rapid City,Pennington,Standard
South Dakota,ZIP Code 57706,Ellsworth AFB,Meade,Standard
South Dakota,ZIP Code 57709,Rapid City,Pennington,P.O. Box
South Dakota,ZIP Code 57714,Allen,Bennett,Standard
South Dakota,ZIP Code 57716,Batesland,Oglala Lakota,Standard
South Dakota,ZIP Code 57717,Belle Fourche,Butte,Standard
South Dakota,ZIP Code 57718,Black Hawk,Meade,Standard
South Dakota,ZIP Code 57719,Box Elder,Pennington,Standard
South Dakota,ZIP Code 57720,Buffalo,Harding,Standard
South Dakota,ZIP Code 57722,Buffalo Gap,Custer,Standard
South Dakota,ZIP Code 57724,Camp Crook,Harding,Standard
South Dakota,ZIP Code 57725,Caputa,Pennington,Standard
South Dakota,ZIP Code 57730,Custer,Custer,Standard
South Dakota,ZIP Code 57732,Deadwood,Lawrence,Standard
