ZIP CODE,City,County,Type
ZIP Code 72402,Jonesboro,Craighead,P.O. Box
ZIP Code 72403,Jonesboro,Craighead,P.O. Box
ZIP Code 72404,Jonesboro,Craighead,Standard
ZIP Code 72405,Jonesboro,Craighead,Standard
ZIP Code 72410,Alicia,Lawrence,Standard
ZIP Code 72411,Bay,Craighead,Standard
ZIP Code 72412,Beech Grove,Greene,Standard
ZIP Code 72413,Biggers,Randolph,Standard
ZIP Code 72414,Black Oak,Craighead,Standard
ZIP Code 72415,Black Rock,Lawrence,Standard
ZIP Code 72416,Bono,Craighead,Standard
ZIP Code 72417,Brookland,Craighead,Standard
ZIP Code 72419,Caraway,Craighead,Standard
ZIP Code 72421,Cash,Craighead,Standard
ZIP Code 72422,Corning,Clay,Standard
ZIP Code 72424,Datto,Clay,P.O. Box
ZIP Code 72425,Delaplaine,Greene,Standard
ZIP Code 72426,Dell,Mississippi,P.O. Box
ZIP Code 72427,Egypt,Craighead,P.O. Box
ZIP Code 72428,Etowah,Mississippi,Standard
ZIP Code 72429,Fisher,Poinsett,Standard
ZIP Code 72430,Greenway,Clay,Standard
ZIP Code 72431,Grubbs,Jackson,P.O. Box
ZIP Code 72432,Harrisburg,Poinsett,Standard
ZIP Code 72433,Hoxie,Lawrence,Standard
ZIP Code 72434,Imboden,Lawrence,Standard
ZIP Code 72435,Knobel,Clay,Standard
ZIP Code 72436,Lafe,Greene,Standard
ZIP Code 72437,Lake City,Craighead,Standard
ZIP Code 72438,Leachville,Mississippi,Standard
ZIP Code 72440,Lynn,Lawrence,Standard
ZIP Code 72441,Mc Dougal,Clay,P.O. Box
ZIP Code 72442,Manila,Mississippi,Standard
ZIP Code 72443,Marmaduke,Greene,Standard
ZIP Code 72444,Maynard,Randolph,Standard
ZIP Code 72445,Minturn,Lawrence,P.O. Box
ZIP Code 72447,Monette,Craighead,Standard
ZIP Code 72449,O Kean,Randolph,P.O. Box
ZIP Code 72450,Paragould,Greene,Standard
ZIP Code 72451,Paragould,Greene,P.O. Box
ZIP Code 72453,Peach Orchard,Clay,Standard
ZIP Code 72454,Piggott,Clay,Standard
ZIP Code 72455,Pocahontas,Randolph,Standard
ZIP Code 72456,Pollard,Clay,Standard
ZIP Code 72457,Portia,Lawrence,P.O. Box
ZIP Code 72458,Powhatan,Lawrence,Standard
ZIP Code 72459,Ravenden,Lawrence,Standard
ZIP Code 72460,Ravenden Springs,Randolph,Standard
ZIP Code 72461,Rector,Clay,Standard
ZIP Code 72462,Reyno,Randolph,P.O. Box
ZIP Code 72464,Saint Francis,Clay,P.O. Box
ZIP Code 72465,Sedgwick,Lawrence,P.O. Box
ZIP Code 72466,Smithville,Lawrence,Standard
ZIP Code 72467,State University,Craighead,P.O. Box
ZIP Code 72469,Strawberry,Lawrence,Standard
ZIP Code 72470,Success,Clay,Standard
ZIP Code 72471,Swifton,Jackson,Standard
ZIP Code 72472,Trumann,Poinsett,Standard
ZIP Code 72473,Tuckerman,Jackson,Standard
ZIP Code 72474,Walcott,Greene,P.O. Box
ZIP Code 72475,Waldenburg,Poinsett,P.O. Box
ZIP Code 72476,Walnut Ridge,Lawrence,Standard
ZIP Code 72478,Warm Springs,Randolph,Standard
ZIP Code 72479,Weiner,Poinsett,Standard
ZIP Code 72482,Williford,Sharp,Standard
ZIP Code 72501,Batesville,Independence,Standard
ZIP Code 72503,Batesville,Independence,P.O. Box
ZIP Code 72512,Horseshoe Bend,Izard,Standard
ZIP Code 72513,Ash Flat,Sharp,Standard
ZIP Code 72515,Bexar,Fulton,Standard
