ZIP CODE,City,County,Type
ZIP Code 37617,Blountville,Sullivan,Standard
ZIP Code 37618,Bluff City,Sullivan,Standard
ZIP Code 37620,Bristol,Sullivan,Standard
ZIP Code 37621,Bristol,Sullivan,P.O. Box
ZIP Code 37625,Bristol,Sullivan,P.O. Box
ZIP Code 37640,Butler,Johnson,Standard
ZIP Code 37641,Chuckey,Greene,Standard
ZIP Code 37642,Church Hill,Hawkins,Standard
ZIP Code 37643,Elizabethton,Carter,Standard
ZIP Code 37644,Elizabethton,Carter,P.O. Box
ZIP Code 37645,Mount Carmel,Hawkins,Standard
ZIP Code 37650,Erwin,Unicoi,Standard
ZIP Code 37656,Fall Branch,Washington,Standard
ZIP Code 37657,Flag Pond,Unicoi,Standard
ZIP Code 37658,Hampton,Carter,Standard
ZIP Code 37659,Jonesborough,Washington,Standard
ZIP Code 37660,Kingsport,Sullivan,Standard
ZIP Code 37662,Kingsport,Sullivan,P.O. Box
ZIP Code 37663,Kingsport,Sullivan,Standard
ZIP Code 37664,Kingsport,Sullivan,Standard
ZIP Code 37665,Kingsport,Sullivan,Standard
ZIP Code 37669,Kingsport,Sullivan,Unique
ZIP Code 37680,Laurel Bloomery,Johnson,Standard
ZIP Code 37681,Limestone,Washington,Standard
ZIP Code 37682,Milligan College,Carter,P.O. Box
ZIP Code 37683,Mountain City,Johnson,Standard
ZIP Code 37684,Mountain Home,Washington,P.O. Box
ZIP Code 37686,Piney Flats,Sullivan,Standard
ZIP Code 37687,Roan Mountain,Carter,Standard
ZIP Code 37688,Shady Valley,Johnson,Standard
ZIP Code 37690,Telford,Washington,Standard
ZIP Code 37691,Trade,Johnson,Standard
ZIP Code 37692,Unicoi,Unicoi,Standard
ZIP Code 37694,Watauga,Carter,Standard
ZIP Code 37699,Piney Flats,Sullivan,Unique
ZIP Code 37701,Alcoa,Blount,Standard
ZIP Code 37705,Andersonville,Anderson,Standard
ZIP Code 37707,Arthur,Claiborne,P.O. Box
ZIP Code 37708,Bean Station,Grainger,Standard
ZIP Code 37709,Blaine,Grainger,Standard
ZIP Code 37710,Briceville,Anderson,Standard
ZIP Code 37711,Bulls Gap,Hawkins,Standard
ZIP Code 37713,Bybee,Cocke,Standard
ZIP Code 37714,Caryville,Campbell,Standard
ZIP Code 37715,Clairfield,Claiborne,Standard
ZIP Code 37716,Clinton,Anderson,Standard
ZIP Code 37717,Clinton,Anderson,P.O. Box
ZIP Code 37719,Coalfield,Morgan,P.O. Box
ZIP Code 37721,Corryton,Knox,Standard
ZIP Code 37722,Cosby,Cocke,Standard
ZIP Code 37723,Crab Orchard,Cumberland,Standard
ZIP Code 37724,Cumberland Gap,Claiborne,Standard
ZIP Code 37725,Dandridge,Jefferson,Standard
ZIP Code 37726,Deer Lodge,Morgan,Standard
ZIP Code 37727,Del Rio,Cocke,Standard
ZIP Code 37729,Duff,Campbell,Standard
ZIP Code 37730,Eagan,Claiborne,P.O. Box
ZIP Code 37731,Eidson,Hawkins,Standard
ZIP Code 37732,Elgin,Scott,P.O. Box
ZIP Code 37733,Rugby,Morgan,P.O. Box
ZIP Code 37737,Friendsville,Blount,Standard
ZIP Code 37738,Gatlinburg,Sevier,Standard
ZIP Code 37742,Greenback,Loudon,Standard
ZIP Code 37743,Greeneville,Greene,Standard
ZIP Code 37744,Greeneville,Greene,P.O. Box
ZIP Code 37745,Greeneville,Greene,Standard
ZIP Code 37748,Harriman,Roane,Standard
ZIP Code 37752,Harrogate,Claiborne,Standard
ZIP Code 37753,Hartford,Cocke,Standard
ZIP Code 37754,Heiskell,Knox,Standard
ZIP Code 37755,Helenwood,Scott,Standard
ZIP Code 37756,Huntsville,Scott,Standard
ZIP Code 37757,Jacksboro,Campbell,Standard
ZIP Code 37760,Jefferson City,Jefferson,Standard
ZIP Code 37762,Jellico,Campbell,Standard
ZIP Code 37763,Kingston,Roane,Standard
ZIP Code 37764,Kodak,Sevier,Standard
ZIP Code 37765,Kyles Ford,Hancock,Standard
