ZIP Code,City,County,Type
ZIP Code 22748,Wolftown,Madison,P.O. Box
ZIP Code 22749,Woodville,Rappahannock,Standard
ZIP Code 22801,Harrisonburg,Harrisonburg City,Standard
ZIP Code 22802,Harrisonburg,Harrisonburg City,Standard
ZIP Code 22803,Harrisonburg,Harrisonburg City,P.O. Box
ZIP Code 22807,Harrisonburg,Harrisonburg City,Unique
ZIP Code 22810,Basye,Shenandoah,Standard
ZIP Code 22811,Bergton,Rockingham,Standard
ZIP Code 22812,Bridgewater,Rockingham,Standard
ZIP Code 22815,Broadway,Rockingham,Standard
ZIP Code 22820,Criders,Rockingham,Standard
ZIP Code 22821,Dayton,Rockingham,Standard
ZIP Code 22824,Edinburg,Shenandoah,Standard
ZIP Code 22827,Elkton,Rockingham,Standard
ZIP Code 22830,Fulks Run,Rockingham,Standard
ZIP Code 22831,Hinton,Rockingham,Standard
ZIP Code 22832,Keezletown,Rockingham,Standard
ZIP Code 22833,Lacey Spring,Rockingham,P.O. Box
ZIP Code 22834,Linville,Rockingham,Standard
ZIP Code 22835,Luray,Page,Standard
ZIP Code 22840,Mc Gaheysville,Rockingham,Standard
ZIP Code 22841,Mount Crawford,Rockingham,Standard
ZIP Code 22842,Mount Jackson,Shenandoah,Standard
ZIP Code 22843,Mount Solon,Augusta,Standard
ZIP Code 22844,New Market,Shenandoah,Standard
ZIP Code 22845,Orkney Springs,Shenandoah,Standard
ZIP Code 22846,Penn Laird,Rockingham,Standard
ZIP Code 22847,Quicksburg,Shenandoah,Standard
ZIP Code 22848,Pleasant Valley,Rockingham,P.O. Box
ZIP Code 22849,Shenandoah,Page,Standard
ZIP Code 22850,Singers Glen,Rockingham,Standard
ZIP Code 22851,Stanley,Page,Standard
ZIP Code 22853,Timberville,Rockingham,Standard
ZIP Code 22901,Charlottesville,Albemarle,Standard
ZIP Code 22902,Charlottesville,Charlottesville City,Standard
ZIP Code 22903,Charlottesville,Charlottesville City,Standard
ZIP Code 22904,Charlottesville,Charlottesville City,Standard
ZIP Code 22905,Charlottesville,Charlottesville City,P.O. Box
ZIP Code 22906,Charlottesville,Charlottesville City,P.O. Box
ZIP Code 22907,Charlottesville,Charlottesville City,Unique
ZIP Code 22908,Charlottesville,Charlottesville City,Unique
ZIP Code 22909,Charlottesville,Albemarle,Unique
ZIP Code 22910,Charlottesville,Charlottesville City,Unique
ZIP Code 22911,Charlottesville,Albemarle,Standard
ZIP Code 22920,Afton,Nelson,Standard
ZIP Code 22922,Arrington,Nelson,Standard
ZIP Code 22923,Barboursville,Orange,Standard
ZIP Code 22924,Batesville,Albemarle,P.O. Box
ZIP Code 22931,Covesville,Albemarle,Standard
ZIP Code 22932,Crozet,Albemarle,Standard
ZIP Code 22935,Dyke,Greene,Standard
ZIP Code 22936,Earlysville,Albemarle,Standard
ZIP Code 22937,Esmont,Albemarle,Standard
ZIP Code 22938,Faber,Nelson,Standard
ZIP Code 22939,Fishersville,Augusta,Standard
ZIP Code 22940,Free Union,Albemarle,Standard
ZIP Code 22942,Gordonsville,Orange,Standard
ZIP Code 22943,Greenwood,Albemarle,Standard
ZIP Code 22945,Ivy,Albemarle,P.O. Box
ZIP Code 22946,Keene,Albemarle,Standard
ZIP Code 22947,Keswick,Albemarle,Standard
ZIP Code 22948,Locust Dale,Madison,Standard
ZIP Code 22949,Lovingston,Nelson,Standard
ZIP Code 22952,Lyndhurst,Augusta,Standard
ZIP Code 22957,Montpelier Station,Orange,P.O. Box
ZIP Code 22958,Nellysford,Nelson,Standard
ZIP Code 22959,North Garden,Albemarle,Standard
ZIP Code 22960,Orange,Orange,Standard
ZIP Code 22963,Palmyra,Fluvanna,Standard
ZIP Code 22964,Piney River,Nelson,Standard
ZIP Code 22965,Quinque,Greene,P.O. Box
ZIP Code 22967,Roseland,Nelson,Standard
ZIP Code 22968,Ruckersville,Greene,Standard
ZIP Code 22969,Schuyler,Nelson,Standard
ZIP Code 22971,Shipman,Nelson,Standard
ZIP Code 22972,Somerset,Orange,Standard
ZIP Code 22973,Stanardsville,Greene,Standard
ZIP Code 22974,Troy,Fluvanna,Standard
ZIP Code 22976,Tyro,Nelson,Standard
ZIP Code 22980,Waynesboro,Waynesboro City,Standard
ZIP Code 22987,White Hall,Albemarle,P.O. Box
ZIP Code 22989,Woodberry Forest,Madison,P.O. Box
ZIP Code 23001,Achilles,Gloucester,P.O. Box
ZIP Code 23002,Amelia Court House,Amelia,Standard
ZIP Code 23003,Ark,Gloucester,P.O. Box
ZIP Code 23004,Arvonia,Buckingham,Standard
ZIP Code 23005,Ashland,Hanover,Standard
ZIP Code 23009,Aylett,King William,Standard
ZIP Code 23011,Barhamsville,New Kent,Standard
ZIP Code 23014,Beaumont,Goochland,Standard
ZIP Code 23015,Beaverdam,Hanover,Standard
ZIP Code 23018,Bena,Gloucester,P.O. Box
ZIP Code 23021,Bohannon,Mathews,Standard
ZIP Code 23022,Bremo Bluff,Fluvanna,Standard
ZIP Code 23023,Bruington,King And Queen,Standard
ZIP Code 23024,Bumpass,Louisa,Standard
ZIP Code 23025,Cardinal,Mathews,Standard
ZIP Code 23027,Cartersville,Cumberland,Standard
ZIP Code 23030,Charles City,Charles City,Standard
ZIP Code 23031,Christchurch,Middlesex,P.O. Box
ZIP Code 23032,Church View,Middlesex,Standard
ZIP Code 23035,Cobbs Creek,Mathews,Standard
ZIP Code 23038,Columbia,Fluvanna,Standard
ZIP Code 23039,Crozier,Goochland,Standard
ZIP Code 23040,Cumberland,Cumberland,Standard
ZIP Code 23043,Deltaville,Middlesex,Standard
ZIP Code 23045,Diggs,Mathews,Standard
ZIP Code 23047,Doswell,Hanover,Standard
ZIP Code 23050,Dutton,Gloucester,Standard
ZIP Code 23055,Fork Union,Fluvanna,Standard
ZIP Code 23056,Foster,Mathews,Standard
ZIP Code 23058,Glen Allen,Henrico,P.O. Box
ZIP Code 23059,Glen Allen,Henrico,Standard
ZIP Code 23060,Glen Allen,Henrico,Standard
ZIP Code 23061,Gloucester,Gloucester,Standard
ZIP Code 23062,Gloucester Point,Gloucester,Standard
ZIP Code 23063,Goochland,Goochland,Standard
ZIP Code 23064,Grimstead,Mathews,P.O. Box
ZIP Code 23065,Gum Spring,Goochland,Standard
ZIP Code 23066,Gwynn,Mathews,P.O. Box
ZIP Code 23067,Hadensville,Goochland,P.O. Box
ZIP Code 23068,Hallieford,Mathews,Standard
ZIP Code 23069,Hanover,Hanover,Standard
ZIP Code 23070,Hardyville,Middlesex,Standard
ZIP Code 23071,Hartfield,Middlesex,Standard
ZIP Code 23072,Hayes,Gloucester,Standard
ZIP Code 23075,Henrico,Henrico,Standard
ZIP Code 23076,Hudgins,Mathews,Standard
ZIP Code 23079,Jamaica,Middlesex,Standard
ZIP Code 23081,Jamestown,James City,P.O. Box
ZIP Code 23083,Jetersville,Amelia,Standard
ZIP Code 23084,Kents Store,Fluvanna,Standard
ZIP Code 23085,King And Queen Court House,King And Queen,Standard
ZIP Code 23086,King William,King William,Standard
ZIP Code 23089,Lanexa,New Kent,Standard
ZIP Code 23090,Lightfoot,York,P.O. Box
ZIP Code 23091,Little Plymouth,King And Queen,Standard
ZIP Code 23092,Locust Hill,Middlesex,Standard
ZIP Code 23093,Louisa,Louisa,Standard
ZIP Code 23102,Maidens,Goochland,Standard
ZIP Code 23103,Manakin Sabot,Goochland,Standard
ZIP Code 23105,Mannboro,Amelia,P.O. Box
ZIP Code 23106,Manquin,King William,Standard
ZIP Code 23107,Maryus,Gloucester,P.O. Box
ZIP Code 23108,Mascot,King And Queen,Standard
ZIP Code 23109,Mathews,Mathews,Standard
ZIP Code 23110,Mattaponi,King And Queen,Standard
ZIP Code 23111,Mechanicsville,Hanover,Standard
ZIP Code 23112,Midlothian,Chesterfield,Standard
ZIP Code 23113,Midlothian,Chesterfield,Standard
ZIP Code 23114,Midlothian,Chesterfield,Standard
ZIP Code 23115,Millers Tavern,Essex,P.O. Box
ZIP Code 23116,Mechanicsville,Hanover,Standard
ZIP Code 23117,Mineral,Louisa,Standard
ZIP Code 23119,Moon,Mathews,Standard
ZIP Code 23120,Moseley,Chesterfield,Standard
ZIP Code 23123,New Canton,Buckingham,Standard
ZIP Code 23124,New Kent,New Kent,Standard
ZIP Code 23125,New Point,Mathews,Standard
ZIP Code 23126,Newtown,King And Queen,Standard
ZIP Code 23127,Norge,James City,P.O. Box
ZIP Code 23128,North,Mathews,Standard
ZIP Code 23129,Oilville,Goochland,Standard
ZIP Code 23130,Onemo,Mathews,Standard
ZIP Code 23131,Ordinary,Gloucester,P.O. Box
ZIP Code 23138,Port Haywood,Mathews,Standard
ZIP Code 23139,Powhatan,Powhatan,Standard
ZIP Code 23140,Providence Forge,New Kent,Standard
ZIP Code 23141,Quinton,New Kent,Standard
ZIP Code 23146,Rockville,Hanover,Standard
ZIP Code 23147,Ruthville,Charles City,P.O. Box
ZIP Code 23148,Saint Stephens Church,King And Queen,Standard
