ZIP CODE,City,County,Type
ZIP Code 55607,Isabella,Lake,Standard
ZIP Code 55609,Knife River,Lake,P.O. Box
ZIP Code 55612,Lutsen,Cook,Standard
ZIP Code 55613,Schroeder,Cook,Standard
ZIP Code 55614,Silver Bay,Lake,Standard
ZIP Code 55615,Tofte,Cook,Standard
ZIP Code 55616,Two Harbors,Lake,Standard
ZIP Code 55702,Alborn,Saint Louis,Standard
ZIP Code 55703,Angora,Saint Louis,Standard
ZIP Code 55704,Askov,Pine,Standard
ZIP Code 55705,Aurora,Saint Louis,Standard
ZIP Code 55706,Babbitt,Saint Louis,Standard
ZIP Code 55707,Barnum,Carlton,Standard
ZIP Code 55708,Biwabik,Saint Louis,P.O. Box
ZIP Code 55709,Bovey,Itasca,Standard
ZIP Code 55710,Britt,Saint Louis,Standard
ZIP Code 55711,Brookston,Saint Louis,Standard
ZIP Code 55712,Bruno,Pine,Standard
ZIP Code 55713,Buhl,Saint Louis,P.O. Box
ZIP Code 55716,Calumet,Itasca,P.O. Box
ZIP Code 55717,Canyon,Saint Louis,Standard
ZIP Code 55718,Carlton,Carlton,Standard
ZIP Code 55719,Chisholm,Saint Louis,Standard
ZIP Code 55720,Cloquet,Carlton,Standard
ZIP Code 55721,Cohasset,Itasca,Standard
ZIP Code 55722,Coleraine,Itasca,P.O. Box
ZIP Code 55723,Cook,Saint Louis,Standard
ZIP Code 55724,Cotton,Saint Louis,Standard
ZIP Code 55725,Crane Lake,Saint Louis,Standard
ZIP Code 55726,Cromwell,Carlton,Standard
ZIP Code 55730,Grand Rapids,Itasca,P.O. Box
ZIP Code 55731,Ely,Saint Louis,Standard
ZIP Code 55732,Embarrass,Saint Louis,Standard
ZIP Code 55733,Esko,Carlton,Standard
ZIP Code 55734,Eveleth,Saint Louis,Standard
ZIP Code 55735,Finlayson,Pine,Standard
ZIP Code 55736,Floodwood,Saint Louis,Standard
ZIP Code 55738,Forbes,Saint Louis,Standard
ZIP Code 55741,Gilbert,Saint Louis,Standard
ZIP Code 55742,Goodland,Itasca,Standard
ZIP Code 55744,Grand Rapids,Itasca,Standard
ZIP Code 55745,Grand Rapids,Itasca,Unique
ZIP Code 55746,Hibbing,Saint Louis,Standard
ZIP Code 55748,Hill City,Aitkin,Standard
ZIP Code 55749,Holyoke,Carlton,Standard
ZIP Code 55750,Hoyt Lakes,Saint Louis,Standard
ZIP Code 55751,Iron,Saint Louis,Standard
ZIP Code 55752,Jacobson,Itasca,Standard
ZIP Code 55753,Keewatin,Itasca,P.O. Box
ZIP Code 55756,Kerrick,Pine,Standard
ZIP Code 55757,Kettle River,Carlton,Standard
ZIP Code 55758,Kinney,Saint Louis,Standard
ZIP Code 55760,Mcgregor,Aitkin,Standard
ZIP Code 55763,Makinen,Saint Louis,Standard
ZIP Code 55764,Marble,Itasca,P.O. Box
ZIP Code 55765,Meadowlands,Saint Louis,Standard
ZIP Code 55766,Melrude,Saint Louis,P.O. Box
ZIP Code 55767,Moose Lake,Carlton,Standard
ZIP Code 55768,Mountain Iron,Saint Louis,Standard
ZIP Code 55769,Nashwauk,Itasca,Standard
ZIP Code 55771,Orr,Saint Louis,Standard
ZIP Code 55772,Nett Lake,Saint Louis,P.O. Box
ZIP Code 55775,Pengilly,Itasca,Standard
ZIP Code 55777,Virginia,Saint Louis,P.O. Box
ZIP Code 55779,Saginaw,Saint Louis,Standard
ZIP Code 55780,Sawyer,Carlton,Standard
ZIP Code 55781,Side Lake,Saint Louis,Standard
ZIP Code 55782,Soudan,Saint Louis,P.O. Box
ZIP Code 55783,Sturgeon Lake,Pine,Standard
ZIP Code 55784,Swan River,Itasca,Standard
ZIP Code 55785,Swatara,Cass,Standard
ZIP Code 55786,Taconite,Itasca,P.O. Box
ZIP Code 55787,Tamarack,Aitkin,Standard
ZIP Code 55790,Tower,Saint Louis,Standard
ZIP Code 55791,Twig,Saint Louis,P.O. Box
ZIP Code 55792,Virginia,Saint Louis,Standard
ZIP Code 55793,Warba,Itasca,Standard
ZIP Code 55795,Willow River,Pine,Standard
ZIP Code 55796,Winton,Saint Louis,Standard
ZIP Code 55797,Wrenshall,Carlton,Standard
ZIP Code 55798,Wright,Carlton,Standard
ZIP Code 55801,Duluth,Saint Louis,P.O. Box
ZIP Code 55802,Duluth,Saint Louis,Standard
ZIP Code 55803,Duluth,Saint Louis,Standard
