ZIP Code,City,County,Type
ZIP Code 58713,Bantry,McHenry,Standard
ZIP Code 58716,Benedict,Mclean,Standard
ZIP Code 58718,Berthold,Ward,Standard
ZIP Code 58721,Bowbells,Burke,Standard
ZIP Code 58722,Burlington,Ward,Standard
ZIP Code 58723,Butte,Mclean,Standard
ZIP Code 58725,Carpio,Ward,Standard
ZIP Code 58727,Columbus,Burke,Standard
ZIP Code 58730,Crosby,Divide,Standard
ZIP Code 58731,Deering,McHenry,Standard
ZIP Code 58733,Des Lacs,Ward,Standard
ZIP Code 58734,Donnybrook,Ward,Standard
ZIP Code 58735,Douglas,Ward,Standard
ZIP Code 58736,Drake,McHenry,Standard
ZIP Code 58737,Flaxton,Burke,Standard
ZIP Code 58740,Glenburn,Renville,Standard
ZIP Code 58741,Granville,McHenry,Standard
ZIP Code 58744,Karlsruhe,McHenry,Standard
ZIP Code 58746,Kenmare,Ward,Standard
ZIP Code 58748,Kramer,Bottineau,Standard
ZIP Code 58750,Lansford,Bottineau,Standard
ZIP Code 58752,Lignite,Burke,Standard
ZIP Code 58755,Mcgregor,Williams,Standard
ZIP Code 58756,Makoti,Ward,Standard
ZIP Code 58757,Mandaree,Mckenzie,Standard
ZIP Code 58758,Martin,Sheridan,Standard
ZIP Code 58759,Max,Mclean,Standard
ZIP Code 58760,Maxbass,Bottineau,Standard
ZIP Code 58761,Mohall,Renville,Standard
ZIP Code 58762,Newburg,Bottineau,Standard
ZIP Code 58763,New Town,Mountrail,Standard
ZIP Code 58765,Noonan,Divide,Standard
ZIP Code 58768,Norwich,McHenry,Standard
ZIP Code 58769,Palermo,Mountrail,Standard
ZIP Code 58770,Parshall,Mountrail,Standard
ZIP Code 58771,Plaza,Mountrail,Standard
ZIP Code 58772,Portal,Burke,Standard
ZIP Code 58773,Powers Lake,Burke,Standard
ZIP Code 58775,Roseglen,Mclean,Standard
ZIP Code 58776,Ross,Mountrail,Standard
ZIP Code 58778,Ruso,Mclean,Standard
ZIP Code 58779,Ryder,Ward,Standard
ZIP Code 58781,Sawyer,Ward,Standard
ZIP Code 58782,Sherwood,Renville,Standard
ZIP Code 58783,Souris,Bottineau,Standard
ZIP Code 58784,Stanley,Mountrail,Standard
ZIP Code 58785,Surrey,Ward,Standard
ZIP Code 58787,Tolley,Renville,Standard
ZIP Code 58788,Towner,McHenry,Standard
ZIP Code 58789,Upham,McHenry,Standard
ZIP Code 58790,Velva,McHenry,Standard
ZIP Code 58792,Voltaire,McHenry,Standard
ZIP Code 58793,Westhope,Bottineau,Standard
ZIP Code 58794,White Earth,Mountrail,Standard
ZIP Code 58795,Wildrose,Williams,Standard
ZIP Code 58801,Williston,Williams,Standard
ZIP Code 58802,Williston,Williams,P.O. Box
ZIP Code 58803,Williston,Williams,P.O. Box
ZIP Code 58830,Alamo,Williams,Standard
ZIP Code 58831,Alexander,Mckenzie,Standard
ZIP Code 58833,Ambrose,Divide,Standard
ZIP Code 58835,Arnegard,Mckenzie,Standard
ZIP Code 58838,Cartwright,Mckenzie,Standard
ZIP Code 58843,Epping,Williams,Standard
ZIP Code 58844,Fortuna,Divide,Standard
ZIP Code 58845,Grenora,Williams,Standard
ZIP Code 58847,Keene,Mckenzie,Standard
ZIP Code 58849,Ray,Williams,Standard 
ZIP Code 58852,Tioga,Williams,Standard
ZIP Code 58853,Trenton,Williams,P.O. Box
ZIP Code 58854,Watford City,Mckenzie,Standard
ZIP Code 58856,Zahl,Williams,Standard
